Identifiant,Nom spectacle,Nom spectacle + [identifiant],URL,Lien image,Heure début,Heure fin,Durée,Lieu,Salle,Type Public,Jour relâche,Type,04/07/2025,05/07/2025,06/07/2025,07/07/2025,08/07/2025,09/07/2025,10/07/2025,11/07/2025,12/07/2025,13/07/2025,14/07/2025,15/07/2025,16/07/2025,17/07/2025,18/07/2025,19/07/2025,20/07/2025,21/07/2025,22/07/2025,23/07/2025,24/07/2025,25/07/2025,26/07/2025,Compagnie_website,Compagnie_instagram,Compagnie_facebook,Tarif_plein,Tarif_abonne,Tarif_enfant,Tarif_reduit,Entree_libre
5952,Paire de Dames à Villebon-Sur-Yvette,Paire de Dames à Villebon-Sur-Yvette [5952],http://www.festivaloffavignon.com/spectacles/5952-paire-de-dames-villebon-sur-yvette,https://www.festivaloffavignon.com/data/spectacles/5952-KCfeCLnzzljhAsXzs3oS-catalogue.jpg,19:05:00,20:10:00,1:05:00,BARRIQUES (THÉÂTRE DES),Salle Rouge,Tout public à partir de 10 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/lespraisques/,https://www.facebook.com/profile.php?id=61574157156179,19€,13€,8€,,
6701,Le sens de la vie est-il un sixième sens ou celui des aiguilles d'une montre ?,Le sens de la vie est-il un sixième sens ou celui des aiguilles d'une montre ? [6701],http://www.festivaloffavignon.com/spectacles/6701-le-sens-de-la-vie-est-il-un-sixime-sens-ou-celui-des-aiguilles-d-une-montre,https://www.festivaloffavignon.com/data/spectacles/6701-EeHWEX0ssQ9zDVhpgn3c-catalogue.jpg,18:40:00,19:45:00,1:05:00,ANCIEN CARMEL D'AVIGNON - MOIS MOLIÈRE,La Chapelle,Tout public à partir de 9 ans,Vendredi,Seul·e en scène,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,https://www.gauthier-fourcade.fr/,https://www.instagram.com/fourcade_gauthier/,https://www.facebook.com/gauthier.fourcade.7,20€,12€,10€,,
7602,Entre Amis,Entre Amis [7602],http://www.festivaloffavignon.com/spectacles/7602-entre-amis,https://www.festivaloffavignon.com/data/spectacles/7602-uukq0Xwj57LtRpTklJdm-catalogue.jpg,21:00:00,22:15:00,1:15:00,AU COIN DE LA LUNE / LUNA THÉÂTRES,AU COIN DE LA LUNE,Adulte uniquement à partir de 7 ans,,Improvisation,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,https://www.estebanperroy.com,https://www.instagram.com/estebanperroy/,https://www.facebook.com/esteban.perroy,25€,13€,13€,20€,
6623,Princesse-Poison,Princesse-Poison [6623],http://www.festivaloffavignon.com/spectacles/6623-princesse-poison,https://www.festivaloffavignon.com/data/spectacles/6623-AJqJBDbAYJqyDFwQUhQ0-catalogue.jpg,13:00:00,13:50:00,0:50:00,FIGUIER POURPRE (LE) (Maison de la Poésie d'Avignon),Le Figuier Pourpre - Maison de la Poésie d'Avignon,Tout public,***,Concert,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,https://loreilleenfriche.fr,,,15€,7€,,,
7441,Friche & chill,Friche & chill [7441],http://www.festivaloffavignon.com/spectacles/7441-friche-chill,https://www.festivaloffavignon.com/data/spectacles/7441-Qh3Tq0PiSTTOA5w1mrOi-catalogue.png,09:00:00,23:30:00,14:30:00,L'éveilleur SCOP,L'éveilleur,Jeune public à partir de 4 ans,***,Cycle d'événements,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,https://linktr.ee/associationikigaiprod,https://www.instagram.com/associationikigaiprod/,https://www.facebook.com/associationikigaiprod,,,,,
7645,La Chanson Française Fait Son Festival D'Avignon,La Chanson Française Fait Son Festival D'Avignon [7645],http://www.festivaloffavignon.com/spectacles/7645-la-chanson-franaise-fait-son-festival-d-avignon,https://www.festivaloffavignon.com/data/spectacles/7645-ZoGmzd4ZwoPagrkJg4Gf-catalogue.png,20:35:00,21:30:00,0:55:00,ATELIER FLORENTIN (THÉÂTRE DE L'),ATELIER FLORENTIN (THÉÂTRE DE L'),Tout public à partir de 5 ans,,Chanson,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://planetebleueprovence.fr/,https://www.instagram.com/planete_bleue_84/,https://www.facebook.com/FestivaldelaChansonFrancaiseAvignon/,19€,13€,10€,,
7426,Inscape Game,Inscape Game [7426],http://www.festivaloffavignon.com/spectacles/7426-inscape-game,https://www.festivaloffavignon.com/data/spectacles/7426-YCuIdyqtW1OHfZOi84pB-catalogue.png,21:50:00,23:10:00,1:20:00,REMPART (THÉÂTRE DU),REMPART (THÉÂTRE DU),Tout public à partir de 10 ans,Jeudi,Théâtre contemporain,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,,,,23€,10€,10€,12€,
6125,La Maladie de la Famille M,La Maladie de la Famille M [6125],http://www.festivaloffavignon.com/spectacles/6125-la-maladie-de-la-famille-m,https://www.festivaloffavignon.com/data/spectacles/6125-QfVxmElbBi2bqwWzFdux-catalogue.jpg,17:40:00,19:10:00,1:30:00,ADRESSE (L'),ADRESSE (L'),Tout public à partir de 12 ans,Mardi,Théâtre contemporain,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://nuitorange.fr,https://www.instagram.com/nuitorange/,https://www.facebook.com/NuitOrange,20€,14€,8€,8€,
7250,Noces de Cristal - Comment épouser un milliardaire (2),Noces de Cristal - Comment épouser un milliardaire (2) [7250],http://www.festivaloffavignon.com/spectacles/7250-noces-de-cristal-comment-pouser-un-milliardaire-2,https://www.festivaloffavignon.com/data/spectacles/7250-vyhg7z5aaMYlHHmIRTE5-catalogue.jpg,21:00:00,22:10:00,1:10:00,SCIERIE (LA),Le Hangar,Tout public à partir de 14 ans,,Humour,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,https://www.fourchettesuisse.com/,https://www.instagram.com/fourchettesuisseproductions/,,19€,13€,,13€,
7497,À l'improviste,À l'improviste [7497],http://www.festivaloffavignon.com/spectacles/7497-l-improviste,https://www.festivaloffavignon.com/data/spectacles/7497-N3LQEzAKMK9OAjAQb6KD-catalogue.png,18:45:00,19:45:00,1:00:00,IMPRO CLUB D'AVIGNON,Impro Club d’Avignon,Tout public à partir de 6 ans,,Improvisation,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,https://www.theotheatre.com,https://www.instagram.com/alimproviste.impro/,https://www.facebook.com/profile.php?id=100057184940506,19€,"13,5€",11€,"13,5€",
7615,Ma couverture et moi,Ma couverture et moi [7615],http://www.festivaloffavignon.com/spectacles/7615-ma-couverture-et-moi,https://www.festivaloffavignon.com/data/spectacles/7615-w1fghSrrC52ERjXHK9Em-catalogue.jpg,10:05:00,10:50:00,0:45:00,PRÉSENCE PASTEUR,Salle 2,Jeune public à partir de 3 ans,,Théâtre musical,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,https://www.unehirondellecie.com,,https://www.facebook.com/unehirondellecie,12€,8€,8€,8€,
6823,La fille qui a tout mangé et autres petits camarades,La fille qui a tout mangé et autres petits camarades [6823],http://www.festivaloffavignon.com/spectacles/6823-la-fille-qui-a-tout-mang-et-autres-petits-camarades,https://www.festivaloffavignon.com/data/spectacles/6823-Zeby2NR1gQqyWIvbekSj-catalogue.jpg,11:20:00,12:35:00,1:15:00,FACTORY (LA) - 2-Espace Roseau Teinturiers,Salle 2,Tout public à partir de 8 ans,Mardi,Théâtre,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/dugrainsurlesplanches_cie,https://www.facebook.com/Dugrainsurlesplanches,22€,15€,10€,15€,
6595,Le Barbier de Séville,Le Barbier de Séville [6595],http://www.festivaloffavignon.com/spectacles/6595-le-barbier-de-sville,https://www.festivaloffavignon.com/data/spectacles/6595-iUJ0b39yKkhNsZ3j9Cke-catalogue.jpg,11:45:00,13:05:00,1:20:00,PETIT LOUVRE (LE) (Chapelle des Templiers) – Mois Molière,CHAPELLE DES TEMPLIERS,Tout public à partir de 7 ans,Mercredi,Théâtre classique,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.compagnielesmodits.com/,https://www.instagram.com/lesmoditscie/,,23€,10€,10€,10€,
6952,La Métamorphose,La Métamorphose [6952],http://www.festivaloffavignon.com/spectacles/6952-la-mtamorphose,https://www.festivaloffavignon.com/data/spectacles/6952-afuvCW2ZEpefh1gmYKd6-catalogue.jpg,11:20:00,12:20:00,1:00:00,FACTORY (LA) - 3-Salle Tomasi,Salle Tomasi//LA FACTORY,Tout public à partir de 12 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/septheures_davance/,https://www.facebook.com/people/Compagnie-Sept-Heures-davance/61561080765175/#,22€,15€,15€,15€,
6043,Entre les Lignes,Entre les Lignes [6043],http://www.festivaloffavignon.com/spectacles/6043-entre-les-lignes,https://www.festivaloffavignon.com/data/spectacles/6043-w7uW52C0nSLq4fxa9exZ-catalogue.jpg,16:45:00,17:45:00,1:00:00,CHAPELLE DU VERBE INCARNÉ,Salle Edouard Glissant,Tout public à partir de 6 ans,Vendredi,Danse,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,https://www.artmayage.fr/,https://www.instagram.com/artmayage,https://www.facebook.com/artmayage,22€,12€,10€,15€,
5598,"Psy, Sex and Fun","Psy, Sex and Fun [5598]",http://www.festivaloffavignon.com/spectacles/5598-psy-sex-and-fun,https://www.festivaloffavignon.com/data/spectacles/5598-hVmfCHvKPi0c9qONsepD-catalogue.png,18:50:00,19:50:00,1:00:00,Paradise République,STUDIO B,Tout public à partir de 7 ans,Mardi,Humour,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.paradiserepublique.com,https://www.instagram.com/paradise_republique/,https://www.facebook.com/profile.php?id=100063625389391,20€,16€,14€,,
6057,Chaudron,Chaudron [6057],http://www.festivaloffavignon.com/spectacles/6057-chaudron,https://www.festivaloffavignon.com/data/spectacles/6057-K6uHEDqaQXLemlFF8bRm-catalogue.jpg,09:30:00,21:00:00,11:30:00,COUR DU SPECTATEUR (LA),Espace Rosa PARKS,Jeune public à partir de 2 ans,Lundi,Installation,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,http://www.theatre-toupine.org/,https://www.instagram.com/theatredelatoupine/,https://www.facebook.com/theatredelatoupine/,,,,,
7675,Spectacle inclassable ! (chanson déjantée et piano acrobatique),Spectacle inclassable ! (chanson déjantée et piano acrobatique) [7675],http://www.festivaloffavignon.com/spectacles/7675-spectacle-inclassable-chanson-djante-et-piano-acrobatique,https://www.festivaloffavignon.com/data/spectacles/7675-5QDPNj0Ni5bKuBVp7hhs-catalogue.jpg,16:00:00,17:10:00,1:10:00,INCONGRU (L'),L’Incongru,Tout public,,Spectacle musical,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,http://www.arte-viva.eu,,,12€,8€,6€,8€,
6140,Comme tout le monde,Comme tout le monde [6140],http://www.festivaloffavignon.com/spectacles/6140-comme-tout-le-monde,https://www.festivaloffavignon.com/data/spectacles/6140-BmmPzzCitThPx86lvHMN-catalogue.jpg,17:25:00,18:00:00,0:35:00,COUR DU SPECTATEUR (LA),Salle Jean MACE,Jeune public de 3 à 10 ans,Lundi,Marionnette-objet,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,https://www.groupemaritimedetheatre.com/,https://www.instagram.com/groupe_gmt?utm_source=qr&igsh=YzRjZ3RrbHVwN3Az,,10€,7€,6€,7€,
7226,La Nuit N'en Finit Plus,La Nuit N'en Finit Plus [7226],http://www.festivaloffavignon.com/spectacles/7226-la-nuit-n-en-finit-plus,https://www.festivaloffavignon.com/data/spectacles/7226-7McK9OwiaD6Y0alhCv1n-catalogue.png,19:45:00,20:45:00,1:00:00,LILA'S (THÉÂTRE DES),Salle Lila Nett,Tout public à partir de 10 ans,Mercredi,Seul·e en scène,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://labassijyvais.com/,https://www.instagram.com/la_bas_si_jy_vais/,https://www.facebook.com/LBSJV,19€,12€,,12€,
7533,Spin-Off,Spin-Off [7533],http://www.festivaloffavignon.com/spectacles/7533-spin-off,https://www.festivaloffavignon.com/data/spectacles/7533-UwuVNEbAfS4UgeQ5M7Jj-catalogue.jpg,12:30:00,13:30:00,1:00:00,IMPRO CLUB D'AVIGNON,Impro Club d’Avignon,Tout public à partir de 7 ans,,Improvisation,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,https://lacompagniemerlot.fr/,https://instagram.com/lacompagniemerlot/,https://facebook.com/lacompagniemerlot/,20€,10€,10€,14€,
5970,Agnès Bihl - 25 ans de la vie d'une femme,Agnès Bihl - 25 ans de la vie d'une femme [5970],http://www.festivaloffavignon.com/spectacles/5970-agns-bihl-25-ans-de-la-vie-d-une-femme,https://www.festivaloffavignon.com/data/spectacles/5970-XjeGXGz6ZUDeRcAAtXsO-catalogue.png,20:40:00,21:40:00,1:00:00,ARRACHE-CŒUR (THÉÂTRE DE L'),Salle Barbara Weldens,Tout public à partir de 10 ans,Mercredi,Chanson,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,https://www.onehotminute.fr/,https://www.instagram.com/onehotminute_group/,https://www.facebook.com/onehotminuteproductions/,18€,10€,15€,15€,
7679,Le Rendez-vous du Chêne spécial Festival,Le Rendez-vous du Chêne spécial Festival [7679],http://www.festivaloffavignon.com/spectacles/7679-le-rendez-vous-du-chne-spcial-festival,https://www.festivaloffavignon.com/data/spectacles/7679-tdKgl1LgPjtP8oQfCiwU-catalogue.jpg,14:00:00,15:30:00,1:30:00,CHÊNE NOIR (THÉÂTRE DU),Salle Léo Ferré,Tout public à partir de 6 ans,,Rencontre,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,https://www.chenenoir.fr,https://www.instagram.com/theatreduchenenoir/?hl=fr,https://www.facebook.com/chenenoir/?fref=ts,20€,13€,10€,13€,
5913,Algorithme,Algorithme [5913],http://www.festivaloffavignon.com/spectacles/5913-algorithme,https://www.festivaloffavignon.com/data/spectacles/5913-qDvQ1kAdow4G0Jg9OZ8k-catalogue.jpg,17:50:00,19:00:00,1:10:00,AU COIN DE LA LUNE / LUNA THÉÂTRES,AU COIN DE LA LUNE,Tout public à partir de 12 ans,,Théâtre contemporain,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://www.les7fromentins.com/,https://www.instagram.com/les7fromentins/?hl=fr,https://www.facebook.com/Les7Fromentins/?locale=fr_FR,22€,15€,12€,15€,
5531,Carmen,Carmen [5531],http://www.festivaloffavignon.com/spectacles/5531-carmen,https://www.festivaloffavignon.com/data/spectacles/5531-bcm3hY2Jzarde45S11DS-catalogue.jpg,10:45:00,12:05:00,1:20:00,NOTRE-DAME (THEATRE DE),Salle Rouge,Tout public à partir de 8 ans,Mardi,Comédie,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.theatrenotredame.com,,,20€,14€,10€,10€,
5718,Oui mais Non !,Oui mais Non ! [5718],http://www.festivaloffavignon.com/spectacles/5718-oui-mais-non,https://www.festivaloffavignon.com/data/spectacles/5718-mtFOLEOCsjv25WMCjTfw-catalogue.jpeg,12:50:00,13:50:00,1:00:00,AL ANDALUS,Salle Nature,Tout public à partir de 12 ans,Mercredi,Théâtre contemporain,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,,,18€,12€,10€,,
6809,Moun Bakannal,Moun Bakannal [6809],http://www.festivaloffavignon.com/spectacles/6809-moun-bakannal,https://www.festivaloffavignon.com/data/spectacles/6809-XlaMkvbdB9KYxf3TuSgg-catalogue.png,12:10:00,13:10:00,1:00:00,CHAPELLE DU VERBE INCARNÉ,Salle Edouard Glissant,Tout public à partir de 6 ans,,Danse,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,https://difekako.fr/,https://www.instagram.com/dife_kako/,https://www.facebook.com/dife.kako?ref=ts&fref=ts,22€,10€,10€,15€,
6246,Pas si Miss que ça,Pas si Miss que ça [6246],http://www.festivaloffavignon.com/spectacles/6246-pas-si-miss-que-a,https://www.festivaloffavignon.com/data/spectacles/6246-lwkbYX4G3Zw4oHsGjCaf-catalogue.png,13:00:00,14:00:00,1:00:00,COMÉDIE D’AVIGNON (LA),Comédie d'Avignon,Tout public à partir de 7 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/corcange_production?igsh=eXY4ZmhtY3Q2NTEx,,23€,14€,12€,,
7192,La Bible le best of,La Bible le best of [7192],http://www.festivaloffavignon.com/spectacles/7192-la-bible-le-best-of,https://www.festivaloffavignon.com/data/spectacles/7192-nQcjnrW3ChZInABePqMy-catalogue.jpg,16:15:00,17:30:00,1:15:00,COMÉDIE DU FORUM (LA),La comédie du Forum,Tout public à partir de 8 ans,Mercredi,Comédie,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,,https://www.facebook.com/profile.php?id=100088803365982&locale=fr_FR,20€,10€,12€,14€,
6172,Sosies,Sosies [6172],http://www.festivaloffavignon.com/spectacles/6172-sosies,https://www.festivaloffavignon.com/data/spectacles/6172-CNbnIJS7yZcjsW6E0ix3-catalogue.jpg,13:15:00,14:30:00,1:15:00,CASTELET (THÉÂTRE LE),CASTELET (THÉÂTRE LE),Tout public à partir de 14 ans,,Théâtre contemporain,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,,https://www.instagram.com/compagnie_carambart,https://www.facebook.com/people/Compagnie-Carambart/100094647321703/,16€,10€,10€,11€,
5877,Les Collectionnistes,Les Collectionnistes [5877],http://www.festivaloffavignon.com/spectacles/5877-les-collectionnistes,https://www.festivaloffavignon.com/data/spectacles/5877-r6whfseI10VqU1esUtJU-catalogue.jpg,16:20:00,17:35:00,1:15:00,GÉMEAUX (THÉÂTRE DES),Salle du Dôme,Tout public à partir de 10 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.theatremontparnasse.com/,https://www.instagram.com/theatremontparnasse/,https://www.facebook.com/theatremontparnasse.petitmontparnasse,24€,12€,10€,12€,
6341,L'homme et le pêcheur,L'homme et le pêcheur [6341],http://www.festivaloffavignon.com/spectacles/6341-l-homme-et-le-pcheur,https://www.festivaloffavignon.com/data/spectacles/6341-Wel9s89PMF61y9d442Ni-catalogue.png,17:30:00,18:45:00,1:15:00,PETIT CHIEN (THÉÂTRE LE),Petit Chien,Tout public à partir de 8 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.teatropicaro.com,https://www.instagram.com/teatro_picaro?utm_source=qr&igsh=ajhxaTY1amc3aTcy,https://www.facebook.com/teatropicaro,23€,16€,12€,,
5953,Les secrets de la Méduse,Les secrets de la Méduse [5953],http://www.festivaloffavignon.com/spectacles/5953-les-secrets-de-la-mduse,https://www.festivaloffavignon.com/data/spectacles/5953-9vvoPwizLKRAU8mEN133-catalogue.jpg,10:00:00,11:25:00,1:25:00,LUCIOLES (THÉÂTRE DES),Salle Fleuve,Tout public à partir de 10 ans,Mercredi,Seul·e en scène,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.theatre-ranelagh.com/,https://www.instagram.com/theatre_ranelagh/,https://www.facebook.com/TheatreRanelagh,20€,12€,12€,,
7682,Présentation de La Croisée et ses lauréats,Présentation de La Croisée et ses lauréats [7682],http://www.festivaloffavignon.com/spectacles/7682-prsentation-de-la-croise-et-ses-laurats,https://www.festivaloffavignon.com/data/spectacles/7682-wQwijl8LEBwq77OqsesW-catalogue.png,14:15:00,15:30:00,1:15:00,TRAIN BLEU (THÉÂTRE DU),Salle 2,Tout public à partir de 10 ans,,Présentation,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.lacroiseehdf.fr,,,,,,,
7062,Comment devenir un dictateur,Comment devenir un dictateur [7062],http://www.festivaloffavignon.com/spectacles/7062-comment-devenir-un-dictateur,https://www.festivaloffavignon.com/data/spectacles/7062-rXS5SjTkJPmA3X8sgfoF-catalogue.jpg,13:40:00,14:35:00,0:55:00,CHAPELLE DU VERBE INCARNÉ,Salle Edouard Glissant,Tout public à partir de 14 ans,Vendredi,Théâtre contemporain,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,https://www.compagniehad.com,https://www.instagram.com/cie_had/,https://www.facebook.com/profile.php?id=100082917023422,22€,10€,10€,15€,
5841,Charlotte,Charlotte [5841],http://www.festivaloffavignon.com/spectacles/5841-charlotte,https://www.festivaloffavignon.com/data/spectacles/5841-d3vnzHQFApqpYbuZJUlo-catalogue.jpg,16:45:00,18:05:00,1:20:00,BALCON (THÉÂTRE DU),THEATRE DU BALCON,Tout public à partir de 11 ans,Jeudi,Théâtre,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,https://www.compagniemiranda.com,,https://www.facebook.com/compagniemiranda/?locale=fr_FR,23€,16€,,,
6962,Pile ou Face,Pile ou Face [6962],http://www.festivaloffavignon.com/spectacles/6962-pile-ou-face,https://www.festivaloffavignon.com/data/spectacles/6962-iLybgRCFVnoNqog25xil-catalogue.JPG,15:45:00,16:45:00,1:00:00,INTERFÉRENCES (FESTIVAL),L’Archivolte – Chapelle du Miracle,Tout public à partir de 8 ans,Lundi,Concert,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,http://tetesdechien.com,,https://www.facebook.com/tetesdechien,20€,10€,10€,14€,
7540,Gestion de la ressource humaine,Gestion de la ressource humaine [7540],http://www.festivaloffavignon.com/spectacles/7540-gestion-de-la-ressource-humaine,https://www.festivaloffavignon.com/data/spectacles/7540-SBjgKhOOMEQ1fMotV7HN-catalogue.jpg,14:00:00,15:00:00,1:00:00,ARCHIPEL THÉÂTRE,Salle Archipel Théâtre,Tout public à partir de 10 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,https://www.conservatoire.gouv.qc.ca,https://www.instagram.com/conservatoires_du_quebec/,https://www.facebook.com/ConservatoiredartdramatiquedeMontreal,17€,10€,10€,10€,
6245,Plan à 3,Plan à 3 [6245],http://www.festivaloffavignon.com/spectacles/6245-plan-3,https://www.festivaloffavignon.com/data/spectacles/6245-ur90zCdJnBgRG9sGeIOH-catalogue.png,17:30:00,18:30:00,1:00:00,Paradise République,STUDIO B,Adulte uniquement à partir de 16 ans,Mardi,Comédie,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,,https://www.instagram.com/corcange_production?igsh=eXY4ZmhtY3Q2NTEx,,20€,14€,,,
7599,Thomas Pitiot en trio,Thomas Pitiot en trio [7599],http://www.festivaloffavignon.com/spectacles/7599-thomas-pitiot-en-trio,https://www.festivaloffavignon.com/data/spectacles/7599-D33lGnU8WtTQCItTr3BX-catalogue.jpg,22:00:00,23:00:00,1:00:00,CONTRE COURANT (FESTIVAL),Contre Courant,Tout public à partir de 8 ans,,Concert,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,https://oceannomade.net,,,15€,10€,,,
6478,Un Fil à la Patte,Un Fil à la Patte [6478],http://www.festivaloffavignon.com/spectacles/6478-un-fil-la-patte,https://www.festivaloffavignon.com/data/spectacles/6478-0D5dst0macjVytdsjcoq-catalogue.jpg,13:55:00,15:45:00,1:50:00,LUCIOLES (THÉÂTRE DES),Salle Mistral,Tout public à partir de 8 ans,Mercredi,Théâtre classique,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.compagnie-viva.fr/,https://www.instagram.com/compagnie.viva/,https://www.facebook.com/vivalacommedia.page,24€,12€,10€,,
6735,Enfant du Siècle,Enfant du Siècle [6735],http://www.festivaloffavignon.com/spectacles/6735-enfant-du-sicle,https://www.festivaloffavignon.com/data/spectacles/6735-ZtjYquA89fetwjVTiFoE-catalogue.jpg,20:00:00,21:15:00,1:15:00,PRÉSENCE PASTEUR,L'Annexe,Tout public à partir de 12 ans,Dimanche,Stand-up,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,https://2belges.com/,https://www.instagram.com/2belgesproductions/p/DHViauFRaaU/?api=Situs%2Bweb%2Buntuk%2Bmenghasilkan%2Buang%2Bsecara%2Bonline%2Buntuk%2Bpelajar%E3%80%90GB777.BET%E3%80%91.eqcf&hl=zh-cn,https://www.facebook.com/2belgesproductions/videos/-il-y-a-un-superbe-concours-sur-notre-instagram-instagramcom2belgesproductions/1073837880293605/,"21,5€",12€,10€,10€,
6557,Un Songe,Un Songe [6557],http://www.festivaloffavignon.com/spectacles/6557-un-songe,https://www.festivaloffavignon.com/data/spectacles/6557-MuLh0pSnfMGIiiqTpPBa-catalogue.jpg,19:35:00,20:55:00,1:20:00,GÉMEAUX (THÉÂTRE DES),Salle du Dôme,Tout public à partir de 8 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.lespassionnesdureve.com,,https://www.facebook.com/lespassionnesdureve,25€,17€,12€,17€,
7832,Au coeur de la chanson française,Au coeur de la chanson française [7832],http://www.festivaloffavignon.com/spectacles/7832-au-coeur-de-la-chanson-franaise,https://www.festivaloffavignon.com/data/spectacles/7832-6nkoxNyMQUt5LY7rrIfz-catalogue.png,19:00:00,20:30:00,1:30:00,ROUGE GORGE,Salle 1,Tout public,,Concert,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,25€,15€,,,
6911,Deux mains disent Tarkos,Deux mains disent Tarkos [6911],http://www.festivaloffavignon.com/spectacles/6911-deux-mains-disent-tarkos,https://www.festivaloffavignon.com/data/spectacles/6911-p2rY9SUusaxtH4L0rr6S-catalogue.jpg,11:00:00,12:05:00,1:05:00,TRANSVERSAL (THÉÂTRE),Salle 2,Tout public à partir de 13 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.youtube.com/@siderurgieesthetique563,,,23€,16€,,,
6085,Juste un petit bout,Juste un petit bout [6085],http://www.festivaloffavignon.com/spectacles/6085-juste-un-petit-bout,https://www.festivaloffavignon.com/data/spectacles/6085-D4gSiO5LGNwMzmRFQQV4-catalogue.jpg,09:50:00,10:30:00,0:40:00,3 RAISINS,3 Raisins,Jeune public de 3 à 12 ans,Mercredi,Clown,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.les-bienlunes.fr/,https://instagram.com/bien.lunes?igshid=YmMyMTA2M2Y=,https://www.facebook.com/Les-Bienlunés-100278902725210/,14€,5€,7€,10€,
